1000, 0, 0.1, 0, 1.504695742072915
1000, 0, 0.1, 1, 1.3192399176125382
1000, 0, 0.5, 0, 1.501679877381994
1000, 0, 0.5, 1, 1.3471583979340191
1000, 0, 0.8, 0, 1.5015636464668083
1000, 0, 0.8, 1, 1.3806888951269751
1000, 0, 1, 0, 1.4966019678561853
1000, 0, 1, 1, 1.3145069118537787
1000, 0, 1.2, 0, 1.5090069050366306
1000, 0, 1.2, 1, 1.3444654607644295
1000, 0, 1.4, 0, 1.5221711095137616
1000, 0, 1.4, 1, 1.4442476756825477
1000, 0, 1.5, 0, 1.5003344412511221
1000, 0, 1.5, 1, 1.349008176146231
1000, 0, 1.8, 0, 1.5025404691001785
1000, 0, 1.8, 1, 1.327897696123589
1000, 0, 2, 0, 1.4966135969361176
1000, 0, 2, 1, 1.3462231161686342
1000, 0.01, 0.1, 0, 1.5234984070119628
1000, 0.01, 0.1, 1, 1.3610956633675841
1000, 0.01, 0.5, 0, 1.5134188560650932
1000, 0.01, 0.5, 1, 1.3380840808220207
1000, 0.01, 0.8, 0, 1.6126790958271218
1000, 0.01, 0.8, 1, 1.2520790085783828
1000, 0.01, 1, 0, 1.5506960155793958
1000, 0.01, 1, 1, 1.4217482969214927
1000, 0.01, 1.2, 0, 1.595518947505696
1000, 0.01, 1.2, 1, 1.206069750406428
1000, 0.01, 1.4, 0, 1.5345140344835955
1000, 0.01, 1.4, 1, 1.3073007201914695
1000, 0.01, 1.5, 0, 1.5598619437265204
1000, 0.01, 1.5, 1, 1.3370299690725584
1000, 0.01, 1.8, 0, 1.6290592111200501
1000, 0.01, 1.8, 1, 1.289370307038739
1000, 0.01, 2, 0, 1.7213064164397283
1000, 0.01, 2, 1, 1.2668335958683439
1000, 0.02, 0.1, 0, 1.4934634975691143
1000, 0.02, 0.1, 1, 1.3209352066444593
1000, 0.02, 0.5, 0, 1.527013706973095
1000, 0.02, 0.5, 1, 1.2871527245742977
1000, 0.02, 0.8, 0, 1.6134860719670179
1000, 0.02, 0.8, 1, 1.2926982809462384
