Mutated: 2000, 0.01, 0, -2.4434992529252275
True: 2000, 0.01, 0, 1.99932154531875
Mutated: 2000, 0.01, 1, 1.9058304440360603
True: 2000, 0.01, 1, 2.1172800181594096
Mutated: 2000, 0.02, 0, 5.87084501130359
True: 2000, 0.02, 0, 2.062673636170611
Mutated: 2000, 0.02, 1, 2.1078174179914133
True: 2000, 0.02, 1, 2.0686618772164986
Mutated: 2000, 0.03, 0, 7.025216504434215
True: 2000, 0.03, 0, 1.9598804616076686
Mutated: 2000, 0.03, 1, 2.2716667430684248
True: 2000, 0.03, 1, 2.038572144282129
Mutated: 2000, 0.04, 0, 4.295627891327771
True: 2000, 0.04, 0, 1.997348280644726
Mutated: 2000, 0.04, 1, 2.3945951435144246
True: 2000, 0.04, 1, 2.5061867767471298
Mutated: 2000, 0.05, 0, -5.905986749118573
True: 2000, 0.05, 0, 2.0377112516470293
Mutated: 2000, 0.05, 1, 2.531240401769194
True: 2000, 0.05, 1, 2.1500722572064968
Mutated: 2000, 0.1, 0, 19.057919874399847
True: 2000, 0.1, 0, 1.9949233576635126
Mutated: 2000, 0.1, 1, 4.251967624726204
True: 2000, 0.1, 1, 2.2091714826150928
Mutated: 2000, 0.15, 0, 3.3636876316558477
True: 2000, 0.15, 0, 2.0156354631628726
Mutated: 2000, 0.15, 1, 7.675047118063045
True: 2000, 0.15, 1, 2.268615758006842
Mutated: 2000, 0.2, 0, -19.590208904620866
True: 2000, 0.2, 0, 1.9963787364268024
Mutated: 2000, 0.2, 1, 51.583301716491874
True: 2000, 0.2, 1, 2.3396659035012566
Mutated: 2000, 0.3, 0, 5.20516457359345
True: 2000, 0.3, 0, 2.033905155784115
Mutated: 2000, 0.3, 1, -8.359030099287454
True: 2000, 0.3, 1, 2.120821886113964
Mutated: 2000, 0.4, 0, 8.586594985164208
True: 2000, 0.4, 0, 1.9926169542997498
Mutated: 2000, 0.4, 1, -15.912534678234813
True: 2000, 0.4, 1, 2.1409874529706916
Mutated: 2000, 0.5, 0, -1.6190910028483838
True: 2000, 0.5, 0, 1.978311465193601
Mutated: 2000, 0.5, 1, -75.80326720387367
True: 2000, 0.5, 1, 2.223631697872912
