Mutated: 2000, 0.01, 0, 2.26789375782434
True: 2000, 0.01, 0, 2.0689757269596427
Mutated: 2000, 0.01, 1, 2.747827718886993
True: 2000, 0.01, 1, 3.1753259050163916
Mutated: 2000, 0.02, 0, 2.026297536281793
True: 2000, 0.02, 0, 2.007498552683613
Mutated: 2000, 0.02, 1, 3.073097166055828
True: 2000, 0.02, 1, 2.3813840059858595
Mutated: 2000, 0.03, 0, 2.1147187272827432
True: 2000, 0.03, 0, 2.0233081318209076
Mutated: 2000, 0.03, 1, 3.0589202925783776
True: 2000, 0.03, 1, 2.5061149192905363
Mutated: 2000, 0.04, 0, 2.1455104300846584
True: 2000, 0.04, 0, 1.9800685750524338
Mutated: 2000, 0.04, 1, 2.7323374172140014
True: 2000, 0.04, 1, 2.194350535496264
Mutated: 2000, 0.05, 0, 2.294924197252881
True: 2000, 0.05, 0, 2.035260938672122
Mutated: 2000, 0.05, 1, 2.548097850449251
True: 2000, 0.05, 1, 3.5376785681057226
Mutated: 2000, 0.1, 0, 3.886423353094861
True: 2000, 0.1, 0, 2.05528961764279
Mutated: 2000, 0.1, 1, 2.865992959507348
True: 2000, 0.1, 1, 2.857458463203467
Mutated: 2000, 0.15, 0, 2.4293166071956445
True: 2000, 0.15, 0, 2.0655159651120405
Mutated: 2000, 0.15, 1, 2.8078512405979983
True: 2000, 0.15, 1, 2.9857545137209414
Mutated: 2000, 0.2, 0, -14.839074799363695
True: 2000, 0.2, 0, 2.08201160487627
Mutated: 2000, 0.2, 1, 4.320927637022895
True: 2000, 0.2, 1, 2.6186752607441033
Mutated: 2000, 0.3, 0, 2.6895822147094277
True: 2000, 0.3, 0, 2.0408533697707507
Mutated: 2000, 0.3, 1, 2.84513700650049
True: 2000, 0.3, 1, 2.8976211506129497
Mutated: 2000, 0.4, 0, -2.1674798279479055
True: 2000, 0.4, 0, 1.9573156887088665
Mutated: 2000, 0.4, 1, 4.6311966057793175
True: 2000, 0.4, 1, 2.5459807611163843
Mutated: 2000, 0.5, 0, 7.509016335614772
True: 2000, 0.5, 0, 2.081344437523457
Mutated: 2000, 0.5, 1, 18.828654600878824
True: 2000, 0.5, 1, 2.8570021161661048
