1000, 1, 0, 0.01, 0, 3.892703138646144
1000, 1, 0, 0.01, 1, 21.935981291410364
1000, 1, 0, 0.05, 0, 3.960100040665154
1000, 1, 0, 0.05, 1, 16.034913519397215
1000, 1, 0, 0.1, 0, 3.974648136647326
1000, 1, 0, 0.1, 1, 8.80688789271431
1000, 1, 0, 0.25, 0, 3.747446656198056
1000, 1, 0, 0.25, 1, 9.357419660844057
1000, 1, 0, 0.5, 0, 3.830065169424026
1000, 1, 0, 0.5, 1, 11.169669433004271
1000, 1, 0, 0.75, 0, 3.9330496983051173
1000, 1, 0, 0.75, 1, 10.288578359326856
1000, 1, 0, 1, 0, 4.138069855350199
1000, 1, 0, 1, 1, 22.49599075039251
1000, 1, 0.01, 0.01, 0, 4.009380446803927
1000, 1, 0.01, 0.01, 1, 12.791685560779607
1000, 1, 0.01, 0.05, 0, 3.918604179185697
1000, 1, 0.01, 0.05, 1, 13.042849091933556
1000, 1, 0.01, 0.1, 0, 3.962180966812223
1000, 1, 0.01, 0.1, 1, 12.100865491033264
1000, 1, 0.01, 0.25, 0, 3.8274625004852996
1000, 1, 0.01, 0.25, 1, 11.539345417801448
1000, 1, 0.01, 0.5, 0, 3.802204947524459
1000, 1, 0.01, 0.5, 1, 18.052807798524775
1000, 1, 0.01, 0.75, 0, 3.9227585925377904
1000, 1, 0.01, 0.75, 1, 12.269426714746288
1000, 1, 0.01, 1, 0, 4.2764431966654275
1000, 1, 0.01, 1, 1, 11.994724816116648
1000, 1, 0.02, 0.01, 0, 3.9115767363192013
1000, 1, 0.02, 0.01, 1, 12.887942791016924
1000, 1, 0.02, 0.05, 0, 3.7883606278103894
1000, 1, 0.02, 0.05, 1, 11.111059476803618
1000, 1, 0.02, 0.1, 0, 3.861533658463475
1000, 1, 0.02, 0.1, 1, 11.3127821893611
1000, 1, 0.02, 0.25, 0, 3.8896372880368375
1000, 1, 0.02, 0.25, 1, 11.573485122860369
1000, 1, 0.02, 0.5, 0, 4.002157987102473
1000, 1, 0.02, 0.5, 1, 10.722983343800896
1000, 1, 0.02, 0.75, 0, 4.025917838800768
1000, 1, 0.02, 0.75, 1, 9.058119026333314
1000, 1, 0.02, 1, 0, 4.328125642558974
1000, 1, 0.02, 1, 1, 16.33032198360303
1000, 1, 0.03, 0.01, 0, 3.938570757775879
1000, 1, 0.03, 0.01, 1, 13.830128728250067
1000, 1, 0.03, 0.05, 0, 3.779616610450706
1000, 1, 0.03, 0.05, 1, 14.65701961250399
1000, 1, 0.03, 0.1, 0, 3.8706276993902846
1000, 1, 0.03, 0.1, 1, 47.3752371031356
1000, 1, 0.03, 0.25, 0, 4.124632432186819
1000, 1, 0.03, 0.25, 1, 10.40792444261176
1000, 1, 0.03, 0.5, 0, 4.061129647943607
1000, 1, 0.03, 0.5, 1, 26.28844121034726
1000, 1, 0.03, 0.75, 0, 4.255253813411708
1000, 1, 0.03, 0.75, 1, 14.365134950691292
1000, 1, 0.03, 1, 0, 4.335698534566792
1000, 1, 0.03, 1, 1, 21.26394109011578
1000, 1, 0.04, 0.01, 0, 3.854058029019785
1000, 1, 0.04, 0.01, 1, 17.578199517056863
1000, 1, 0.04, 0.05, 0, 3.8116768682677717
1000, 1, 0.04, 0.05, 1, 14.946776776310351
1000, 1, 0.04, 0.1, 0, 3.972652913436151
1000, 1, 0.04, 0.1, 1, 10.41632757045771
1000, 1, 0.04, 0.25, 0, 3.9521661213139785
1000, 1, 0.04, 0.25, 1, 10.882437633320796
1000, 1, 0.04, 0.5, 0, 4.28109949248952
1000, 1, 0.04, 0.5, 1, 24.24386122755086
1000, 1, 0.04, 0.75, 0, 4.577033266333793
1000, 1, 0.04, 0.75, 1, 44.99225073033862
1000, 1, 0.04, 1, 0, 4.181204614928966
1000, 1, 0.04, 1, 1, 41.908766587686664
1000, 1, 0.05, 0.01, 0, 3.9019265458649817
1000, 1, 0.05, 0.01, 1, 18.881632099970773
1000, 1, 0.05, 0.05, 0, 3.7622187328473355
1000, 1, 0.05, 0.05, 1, 13.973295993127854
1000, 1, 0.05, 0.1, 0, 3.8291630997606196
1000, 1, 0.05, 0.1, 1, 13.542043715158002
1000, 1, 0.05, 0.25, 0, 4.127687986420569
1000, 1, 0.05, 0.25, 1, 25.078886573597686
1000, 1, 0.05, 0.5, 0, 4.180782141492585
1000, 1, 0.05, 0.5, 1, 12.251996425454115
1000, 1, 0.05, 0.75, 0, 3.879881207579614
1000, 1, 0.05, 0.75, 1, 25.760384707147576
1000, 1, 0.05, 1, 0, 4.229826423470847
1000, 1, 0.05, 1, 1, 17.052517182435658
1000, 1, 0.06, 0.01, 0, 3.92849545912292
1000, 1, 0.06, 0.01, 1, 12.168994442665388
1000, 1, 0.06, 0.05, 0, 3.9418652810782744
1000, 1, 0.06, 0.05, 1, 57.57081511592962
