2000, 0, 0, 2.1064542702784665
2000, 0, 1, 2.595448352549039
2000, 0.01, 0, 2.0236722225292576
2000, 0.01, 1, 2.720698862581029
2000, 0.05, 0, 2.1837685488548453
2000, 0.05, 1, 3.1303178500821205
2000, 0.1, 0, 2.216356122789293
2000, 0.1, 1, 3.0077208303594056
2000, 0.15, 0, 2.338770363477297
2000, 0.15, 1, 3.436533802516488
2000, 0.2, 0, 2.530358717251381
2000, 0.2, 1, 4.5373265999106875
2000, 0.25, 0, 2.568801550128502
2000, 0.25, 1, 3.634145354521447
2000, 0.3, 0, 2.587025202755293
2000, 0.3, 1, 4.687383241530095
2000, 0.4, 0, 2.584528441569723
2000, 0.4, 1, 5.207592825060368
2000, 0.5, 0, 2.8636528844553077
2000, 0.5, 1, 9.061663906558682
