2000, 0, 0, 1.9237387621090265
2000, 0.01, 0, 1.891277220307459
2000, 0.05, 0, 1.9700166796695495
2000, 0.1, 0, 1.9562725181361005
2000, 0.15, 0, 2.0455225420483227
2000, 0.2, 0, 2.0617868742261307
2000, 0.25, 0, 1.923609383786884
2000, 0.3, 0, 2.072614304960812
2000, 0.4, 0, 2.064195630702492
2000, 0.5, 0, 2.0120451770122374
2000, 0, 1, 3.946554973248986
2000, 0.01, 1, 2.9332733093462107
2000, 0.05, 1, 3.538291629285178
2000, 0.1, 1, 3.040790879092694
2000, 0.15, 1, 2.9546429445002205
2000, 0.2, 1, 3.231533848292793
2000, 0.25, 1, 3.42742196345238
2000, 0.3, 1, 4.592353337356441
2000, 0.4, 1, 3.1379399901173572
2000, 0.5, 1, 6.977899032012723
