2000, 0, 0, 7.590593348218341
2000, 0, 1, -5.046892046011573
2000, 0.01, 0, 7.5125257635031915
2000, 0.01, 1, -5.821171674593203
2000, 0.05, 0, 7.4335413542036815
2000, 0.05, 1, -3.764572466721346
2000, 0.1, 0, 7.8360363762106555
2000, 0.1, 1, -6.181861330575616
2000, 0.15, 0, 7.9822198211897035
2000, 0.15, 1, -4.480841783591256
2000, 0.2, 0, 7.282288925814327
2000, 0.2, 1, -4.3450286349074965
2000, 0.25, 0, 7.947989787357656
2000, 0.25, 1, -3.9153281510172784
2000, 0.3, 0, 8.475286495812115
2000, 0.3, 1, -3.08959889456685
2000, 0.4, 0, 7.560677839746059
2000, 0.4, 1, -3.1666671489600566
2000, 0.5, 0, 7.961318974915001
2000, 0.5, 1, -3.406887685372511
