2000, 0, 0, 1.5633852116526425
2000, 0, 1, 2.3980199301518708
2000, 0.01, 0, 1.6384396510225008
2000, 0.01, 1, 2.0597559148065385
2000, 0.05, 0, 1.7740973904680015
2000, 0.05, 1, 3.228773638506775
2000, 0.1, 0, 1.7680956398868086
2000, 0.1, 1, 2.9747546321184433
2000, 0.15, 0, 1.7955214257323486
2000, 0.15, 1, 3.4331989670816374
2000, 0.2, 0, 1.8354430094907348
2000, 0.2, 1, 3.631363674422269
2000, 0.25, 0, 1.9093468034019998
2000, 0.25, 1, 4.671511562527758
2000, 0.3, 0, 1.8406711770160555
2000, 0.3, 1, 3.9099091310872574
2000, 0.4, 0, 1.866867101594336
2000, 0.4, 1, 10.439812125885817
2000, 0.5, 0, 1.8537223198501227
2000, 0.5, 1, 4.191547532551768
