2000, 0, 0, 1.5062122683710666
2000, 0, 1, 2.176735507439403
2000, 0.01, 0, 1.5819121914990764
2000, 0.01, 1, 5.3713642799657455
2000, 0.05, 0, 1.7998432186937803
2000, 0.05, 1, 2.9173503025207594
2000, 0.1, 0, 1.649454033763544
2000, 0.1, 1, 7.261411903120589
2000, 0.15, 0, 1.7077411201393846
2000, 0.15, 1, 6.00476135494474
2000, 0.2, 0, 1.7917157042668272
2000, 0.2, 1, 6.8481227674830585
2000, 0.25, 0, 1.934567741735112
2000, 0.25, 1, 5.268392180230188
2000, 0.3, 0, 2.036283657483569
2000, 0.3, 1, -6.294906375638387
2000, 0.4, 0, 1.8963912832516214
2000, 0.4, 1, -77.78926726055153
2000, 0.5, 0, 2.0599457570867354
2000, 0.5, 1, 16.161886397114525
