2000, 0, 0, 8.286082163393113
2000, 0, 1, -4.760600114121963
2000, 0.01, 0, 8.594794824670588
2000, 0.01, 1, -5.553430123043526
2000, 0.05, 0, 8.755205994895366
2000, 0.05, 1, -3.898492533553709
2000, 0.1, 0, 8.139450582060695
2000, 0.1, 1, -5.930916847287421
2000, 0.15, 0, 8.845257975022491
2000, 0.15, 1, -4.565851869571357
2000, 0.2, 0, 8.560723144909542
2000, 0.2, 1, -3.0846368235285286
2000, 0.25, 0, 8.039643264897002
2000, 0.25, 1, -4.107402210221098
2000, 0.3, 0, 8.879521800041978
2000, 0.3, 1, -5.993409381394335
2000, 0.4, 0, 8.335262393842362
2000, 0.4, 1, -5.566114298181556
2000, 0.5, 0, 8.183682876715338
2000, 0.5, 1, -4.697261652164768
