2000, 0, 0, 2.7635619033270986
2000, 0, 1, 10.336983242872241
2000, 0.01, 0, 2.847115920818879
2000, 0.01, 1, 8.247208651842316
2000, 0.05, 0, 2.6177377920396876
2000, 0.05, 1, 7.3994213422102515
2000, 0.1, 0, 2.7862294289876717
2000, 0.1, 1, 11.009228718519376
2000, 0.15, 0, 2.83305819326316
2000, 0.15, 1, 13.894426262117756
2000, 0.2, 0, 3.022163768897294
2000, 0.2, 1, 32.82919272393003
2000, 0.25, 0, 2.855114630107077
2000, 0.25, 1, 54.36700776092588
2000, 0.3, 0, 2.87091016898274
2000, 0.3, 1, 16.39109666420075
2000, 0.4, 0, 2.8322793980725156
2000, 0.4, 1, 10.297940724994406
2000, 0.5, 0, 2.8450958806081106
2000, 0.5, 1, 8.729322574552212
