2000, 0, 0, 1.3851629862900137
2000, 0, 1, 1.6689500712078804
2000, 0.01, 0, 1.4529946136582605
2000, 0.01, 1, 1.575158126539336
2000, 0.05, 0, 1.486536377556551
2000, 0.05, 1, 1.7140824111160902
2000, 0.1, 0, 1.520559339348536
2000, 0.1, 1, 1.9109963028419552
2000, 0.15, 0, 1.72024195464266
2000, 0.15, 1, 2.387783218877958
2000, 0.2, 0, 1.6918699183735586
2000, 0.2, 1, 2.116028134334497
2000, 0.25, 0, 1.7214120536569195
2000, 0.25, 1, 5.625405089329925
2000, 0.3, 0, 1.7408289148768419
2000, 0.3, 1, 2.4957346137374903
2000, 0.4, 0, 1.8303440160272784
2000, 0.4, 1, 2.7551569204104465
2000, 0.5, 0, 1.8639105534831952
2000, 0.5, 1, 3.9508820817796404
