Mutated: 2000, 0.01, 0, 2.6826295794167603
True: 2000, 0.01, 0, 2.9122209135044517
Mutated: 2000, 0.01, 1, 5.599652512112578
True: 2000, 0.01, 1, 5.20236179495105
Mutated: 2000, 0.02, 0, 2.7672703818936104
True: 2000, 0.02, 0, 2.7488430458732025
Mutated: 2000, 0.02, 1, 5.938333240733113
True: 2000, 0.02, 1, 11.19048101732668
Mutated: 2000, 0.03, 0, 2.988381634090722
True: 2000, 0.03, 0, 2.903516325429257
Mutated: 2000, 0.03, 1, 5.539884300800094
True: 2000, 0.03, 1, 9.920140760924284
Mutated: 2000, 0.04, 0, 2.8397522390686576
True: 2000, 0.04, 0, 2.733187630368777
Mutated: 2000, 0.04, 1, -102.97436939629524
True: 2000, 0.04, 1, 11.668555456645874
Mutated: 2000, 0.05, 0, 2.752831462583022
True: 2000, 0.05, 0, 2.7774520432569587
Mutated: 2000, 0.05, 1, 18.594073440948485
True: 2000, 0.05, 1, 10.810699111798126
Mutated: 2000, 0.1, 0, 2.941915269845107
True: 2000, 0.1, 0, 2.63862466082719
Mutated: 2000, 0.1, 1, 8.850911273022401
True: 2000, 0.1, 1, 6.238590087414701
Mutated: 2000, 0.15, 0, 2.843834455120676
True: 2000, 0.15, 0, 2.8809125173079733
Mutated: 2000, 0.15, 1, 5.08555036270188
True: 2000, 0.15, 1, 4.981019455428186
Mutated: 2000, 0.2, 0, 2.900747836448946
True: 2000, 0.2, 0, 2.787442554368255
Mutated: 2000, 0.2, 1, 17.00322002355805
True: 2000, 0.2, 1, 7.43513223192001
Mutated: 2000, 0.3, 0, 2.832784708935371
True: 2000, 0.3, 0, 2.731379005693761
Mutated: 2000, 0.3, 1, 5.741985627898192
True: 2000, 0.3, 1, 7.6056660996828285
Mutated: 2000, 0.4, 0, 2.9444118736631997
True: 2000, 0.4, 0, 2.980954418617461
Mutated: 2000, 0.4, 1, 33.92650871929883
True: 2000, 0.4, 1, 15.472362555546992
Mutated: 2000, 0.5, 0, 2.997416277310581
True: 2000, 0.5, 0, 2.7651117455439027
Mutated: 2000, 0.5, 1, 6.600686470766403
True: 2000, 0.5, 1, 7.55229786720103
