0.1, cifar10, 100, SGD, 0.2937000009119511, 0.2938000011444092, 0, 1, 2.1329197101885726, 0.026906974154890666
0.1, cifar10, 100, SGD, 0.43935999763011935, 0.43709999829530716, 0, 1, 2.4021327671847774, 0.0540559437400275
0.1, cifar10, 100, SGD, 0.5826599979996682, 0.5595999950170517, 0, 1, 2.409518299070432, 0.2270976593410428
0.1, cifar10, 100, SGD, 0.6783000026941299, 0.6407000005245209, 0, 1, 3.033056097073462, 0.05881418089744559
0.1, cifar10, 100, SGD, 0.7083800007104873, 0.6584000027179718, 0, 1, 2.889839787374381, 0.13234138016702454
0.1, cifar10, 100, SGD, 0.7289600014686585, 0.6690000027418137, 0, 1, 3.0798431276626763, 0.05184583987267877
0.1, cifar10, 100, SGD, 0.7420800008773804, 0.6705000030994416, 0, 1, 3.184208109238884, 0.22512666323871738
0.1, cifar10, 100, SGD, 0.7611999996900558, 0.6844000035524368, 0, 1, 3.015189517880322, 0.15449479805690855
0.1, cifar10, 100, SGD, 0.7863199980258941, 0.6922000008821487, 0, 1, 3.0616170556596067, 0.5298800192620494
0.1, cifar10, 100, SGD, 0.8088999974727631, 0.6997000020742417, 0, 1, 2.703700179654438, 0.5490263434245126
0.1, cifar10, 100, SGD, 0.793239998459816, 0.6832000023126602, 0, 1, 3.069184801883656, 0.43325493982938623
0.1, cifar10, 100, SGD, 0.8449199990034103, 0.7137000024318695, 0, 1, 2.8034672676452823, 0.03351075656896428
0.1, cifar10, 100, SGD, 0.8565799992084503, 0.7156000006198883, 0, 1, 2.997687995125193, 0.13657090017550283
0.1, cifar10, 100, SGD, 0.8311199991703033, 0.6910000020265579, 0, 1, 2.7461359920126767, 0.2686342653162945
0.1, cifar10, 100, SGD, 0.8670399994850159, 0.7085000008344651, 0, 1, 3.2536642602457904, 0.11954463399942503
0.1, cifar10, 100, SGD, 0.8749399991035461, 0.7087000006437302, 0, 1, 2.768365247318782, 0.16734071474879433
0.1, cifar10, 100, SGD, 0.8879000006914138, 0.7127000015974044, 0, 1, 3.3396767810950494, 0.49157793328373794
0.1, cifar10, 100, SGD, 0.8881000007390976, 0.7133000004291534, 0, 1, 2.550946321467293, 0.23227672401481145
0.1, cifar10, 100, SGD, 0.8797800002098084, 0.7028999984264374, 0, 1, 2.7137372749905437, 0.13090147939492133
0.1, cifar10, 100, SGD, 0.9106600023508072, 0.7125000017881393, 0, 1, 2.8347290905609355, 0.15823032426958972
0.1, cifar10, 100, SGD, 0.9173000034093857, 0.7168000030517578, 0, 1, 2.713808951518959, 0.16527731705667448
0.1, cifar10, 100, SGD, 0.8856199989318848, 0.6924999988079071, 0, 1, 2.8702475462590584, 0.13548510887725426
0.1, cifar10, 100, SGD, 0.9276800019741058, 0.7142000037431717, 0, 1, 2.6004508612961357, 0.3094895476767998
0.1, cifar10, 100, SGD, 0.9055200016498566, 0.7012999999523163, 0, 1, 2.9860370160686958, 0.44147442262145614
0.1, cifar10, 100, SGD, 0.930780002117157, 0.7122000008821487, 0, 1, 2.843331041121522, 0.049679962837749544
0.1, cifar10, 100, SGD, 0.9382600021362305, 0.7135000002384185, 0, 1, 2.4994574976953454, 0.350844818409371
0.1, cifar10, 100, SGD, 0.9186400010585785, 0.701499999165535, 0, 1, 2.741482734817081, 0.06442503483303333
0.1, cifar10, 100, SGD, 0.9406800018548965, 0.7111000031232834, 0, 1, 2.3299664727020035, 0.07250958240434385
0.1, cifar10, 100, SGD, 0.9386800020933151, 0.7067000031471252, 0, 1, 2.6729002971007065, 0.16716947610492128
0.1, cifar10, 100, SGD, 0.9411000025272369, 0.7082000023126602, 0, 1, 2.8054173052059124, 0.28137514352669574
0.1, cifar10, 100, SGD, 0.944640002131462, 0.7118000024557114, 0, 1, 2.8507815790096167, 0.5980641694186084
