200, 5, 0.01, mnist, 64, SGD, 0.97295, 0.9635, 0, 1, 1.5831360765777098
200, 5, 0.01, mnist, 64, SGD, 0.97295, 0.9635, 1, 1, nan
200, 5, 0.01, mnist, 100, SGD, 0.9781166766087214, 0.9700000077486038, 0, 1, 1.2111916465814492
200, 5, 0.01, mnist, 100, SGD, 0.9781166766087214, 0.9700000077486038, 1, 1, nan
200, 5, 0.01, mnist, 200, SGD, 0.9793000113964081, 0.9671000027656556, 0, 1, 1.380748712428058
200, 5, 0.01, mnist, 200, SGD, 0.9793000113964081, 0.9671000027656556, 1, 1, nan
200, 7, 0.01, mnist, 64, SGD, 0.9711333333333333, 0.958, 0, 1, 1.577637465565294
200, 7, 0.01, mnist, 64, SGD, 0.9711333333333333, 0.958, 1, 1, nan
200, 7, 0.01, mnist, 100, SGD, 0.9788666760921478, 0.9622000032663345, 0, 1, 1.4927340890439813
200, 7, 0.01, mnist, 100, SGD, 0.9788666760921478, 0.9622000032663345, 1, 1, nan
200, 7, 0.01, mnist, 200, SGD, 0.9782500092188517, 0.962200003862381, 0, 1, 1.3818761763922451
200, 7, 0.01, mnist, 200, SGD, 0.9782500092188517, 0.962200003862381, 1, 1, nan
200, 3, 0.01, mnist, 64, Adam, 0.9615, 0.9511, 0, 1, 2.397276786227548
200, 3, 0.01, mnist, 64, Adam, 0.9615, 0.9511, 1, 1, nan
200, 3, 0.01, mnist, 100, Adam, 0.9745500074823698, 0.9595000046491623, 0, 1, 3.1843039104076563
200, 3, 0.01, mnist, 100, Adam, 0.9745500074823698, 0.9595000046491623, 1, 1, nan
200, 3, 0.01, mnist, 200, Adam, 0.9871166769663493, 0.971800000667572, 0, 1, 2.1509643560435956
200, 3, 0.01, mnist, 200, Adam, 0.9871166769663493, 0.971800000667572, 1, 1, nan
200, 5, 0.01, mnist, 64, Adam, 0.9590833333333333, 0.9521, 0, 1, 2.474451310835534
200, 5, 0.01, mnist, 64, Adam, 0.9590833333333333, 0.9521, 1, 1, nan
200, 5, 0.01, mnist, 100, Adam, 0.9536166698733965, 0.9408000022172928, 0, 1, 1.9617175613900666
200, 5, 0.01, mnist, 100, Adam, 0.9536166698733965, 0.9408000022172928, 1, 1, nan
200, 5, 0.01, mnist, 200, Adam, 0.9904833418130875, 0.9758000075817108, 0, 1, 1.9739619024015724
200, 5, 0.01, mnist, 200, Adam, 0.9904833418130875, 0.9758000075817108, 1, 1, nan
200, 7, 0.01, mnist, 64, Adam, 0.9331333333333334, 0.9306, 0, 1, 1.653188112280029
200, 7, 0.01, mnist, 64, Adam, 0.9331333333333334, 0.9306, 1, 1, nan
200, 7, 0.01, mnist, 100, Adam, 0.9316833356022834, 0.9277000004053115, 0, 1, 1.6505851252927344
