0.1, cifar10, 100, SGD,2500, 0.5259599959254265, 0.5111999961733819, 0, 1, 2.8280594577242972, 0.6474701070762059
0.1, cifar10, 100, SGD,5000, 0.6230400006175041, 0.5869999948143959, 0, 1, 2.9422966083208633, 0.6887220629405244
0.1, cifar10, 100, SGD,7500, 0.7689399988651275, 0.6888000041246414, 0, 1, 3.040780973820735, 0.6567925341208021
0.1, cifar10, 100, SGD,10000, 0.8094199990034103, 0.69450000166893, 0, 1, 3.093956299002996, 0.6031937587969018
0.1, cifar10, 100, SGD,12500, 0.8563199998140335, 0.7207000005245209, 0, 1, 3.210396722645368, 0.7800038906860778
0.1, cifar10, 100, SGD,15000, 0.8719400008916854, 0.7125000035762787, 0, 1, 3.094100202615101, 0.5045754331522919
0.1, cifar10, 100, SGD,17500, 0.89600000166893, 0.7174999988079072, 0, 1, 2.928222497089677, 0.6129114395424695
0.1, cifar10, 100, SGD,20000, 0.8886799994707107, 0.7022000008821487, 0, 1, 2.7047564880001747, 0.3493486390136605
0.1, cifar10, 100, SGD,22000, 0.9146600012779236, 0.7137000012397766, 0, 1, 2.8057897274077073, 0.5082670858433846
0.1, cifar10, 100, SGD,22500, 0.9252000014781951, 0.7159999996423722, 0, 1, 2.8258930083819465, 0.21253578939853965
0.1, cifar10, 100, SGD,23000, 0.9212800022363663, 0.7173000007867814, 0, 1, 2.71080551005718, 0.5825400987605757
0.1, cifar10, 100, SGD,23500, 0.9273400011062622, 0.721700000166893, 0, 1, 2.824106641486268, 0.5563774149785053
0.1, cifar10, 100, SGD,24000, 0.9283400022983551, 0.7226000022888184, 0, 1, 2.697823673696443, 0.4174057197624951
0.1, cifar10, 100, SGD,25000, 0.9167800005674362, 0.7076000016927719, 0, 1, 2.5747332390918483, 0.49114788396378145
0.1, cifar10, 100, SGD,25500, 0.9333000031709671, 0.7179999995231628, 0, 1, 2.7070113236914977, 0.38163734059506027
0.1, cifar10, 100, SGD,26000, 0.9341400026082992, 0.7208999991416931, 0, 1, 2.6699073446008468, 0.5600275614425244
0.1, cifar10, 100, SGD,26500, 0.934760000705719, 0.7234000015258789, 0, 1, 2.6698468626888974, 0.4530313975079113
0.1, cifar10, 100, SGD,27000, 0.9397000013589859, 0.7220000040531158, 0, 1, 2.6672057126748534, 0.3830278166488691
0.1, cifar10, 100, SGD,27500, 0.9359400018453597, 0.7206999987363816, 0, 1, 2.7869347470314145, 0.295192135459329
0.1, cifar10, 100, SGD,28500, 0.9447000019550323, 0.7190000009536743, 0, 1, 2.7099249100166234, 0.3799362711354942
0.1, cifar10, 100, SGD,29000, 0.933780002951622, 0.7105000030994415, 0, 1, 2.8086909391498067, 0.48200094937532906
0.1, cifar10, 100, SGD,29500, 0.9447200034856796, 0.7202000010013581, 0, 1, 2.5578445503061076, 0.4122667182081698
0.1, cifar10, 100, SGD,30000, 0.9399800016880036, 0.7141000002622604, 0, 1, 2.5083127265054257, 0.4535216798999611
0.1, cifar10, 100, SGD,30500, 0.9496800023317337, 0.7121000039577484, 0, 1, 2.666576893014135, 0.34013055898828815
0.1, cifar10, 100, SGD,31000, 0.9213200016021729, 0.7025999999046326, 0, 1, 2.5331473489637353, 0.5652059651097295
0.1, cifar10, 100, SGD,31500, 0.9544000018835068, 0.7216000038385392, 0, 1, 2.3826648185624633, 0.42945052564970837
0.1, cifar10, 100, SGD,32000, 0.9470400015115737, 0.7117000025510788, 0, 1, 2.6924731091173726, 0.6027629349036313
0.1, cifar10, 100, SGD,32500, 0.9548800023794174, 0.7172999995946884, 0, 1, 2.489072092997662, 0.37184255684612777
0.1, cifar10, 100, SGD,33000, 0.946960002541542, 0.7141000020503998, 0, 1, 2.8356587389576595, 0.5147465641617283
0.1, cifar10, 100, SGD,33500, 0.9509000034332276, 0.715900000333786, 0, 1, 2.4297487967366136, 0.3847394878936787
0.1, cifar10, 100, SGD,34000, 0.9506800030469894, 0.7217000019550324, 0, 1, 2.370409330051938, 0.5020291948684281
0.1, cifar10, 100, SGD,34500, 0.9433800019025803, 0.7181000018119812, 0, 1, 2.50551651855685, 0.37953421282669547
0.1, cifar10, 100, SGD,35000, 0.952920002579689, 0.7208999997377395, 0, 1, 2.248972173172133, 0.35745402618507044
0.1, cifar10, 100, SGD,35500, 0.9671600052118301, 0.721800000667572, 0, 1, 2.4930848866844717, 0.3477133186367437
0.1, cifar10, 100, SGD, 36000, 0.9507800019979477, 0.7175000005960465, 0, 1, 2.5207566547812386, 0.2096161446969387
0.1, cifar10, 100, SGD, 36500, 0.9620000059604645, 0.7256000000238418, 0, 1, 2.3265164897478803, 0.3442837496213606
0.1, cifar10, 100, SGD, 37000, 0.9618600052595139, 0.7217000013589859, 0, 1, 2.6660019448452696, 0.759312279765604
0.1, cifar10, 100, SGD, 37500, 0.9636000049114227, 0.7175000011920929, 0, 1, 2.4848385742053085, 0.32931160395517806
0.1, cifar10, 100, SGD, 38000, 0.949420001745224, 0.7094000017642975, 0, 1, 2.5647810489519647, 0.4290018479188102
0.1, cifar10, 100, SGD, 38500, 0.9498600009679794, 0.7109000021219254, 0, 1, 2.540621549684811, 0.41062120674103003
0.1, cifar10, 100, SGD, 39000, 0.9613600034713745, 0.7124000018835068, 0, 1, 2.138759585659759, 0.27592153257391244
0.1, cifar10, 100, SGD, 39500, 0.9651400052309036, 0.7175000011920929, 0, 1, 2.4367842851432235, 0.5319007553334666
0.1, cifar10, 100, SGD, 40000, 0.9717400082349777, 0.722700001001358, 0, 1, 2.4292582510541774, 0.4903456899609734
