50, 3, 0.1, test_data1, 100, SGD, 2100, 0.8836249984800816, 0.8860000103712082, 0, 1, 2.070675064026369, 0.20830536831823984
50, 3, 0.1, test_data1, 100, SGD, 2300, 0.8833749979734421, 0.8865000069141388, 0, 1, 1.8216845305265796, 0.09941252750010487
50, 3, 0.1, test_data1, 100, SGD, 2500, 0.8838749982416629, 0.886500009894371, 0, 1, 1.664749599994996, 0.16864217613827684
50, 3, 0.1, test_data1, 100, SGD, 2700, 0.8834999978542328, 0.8870000064373016, 0, 1, 1.6738818814552499, 0.11532458372296958
50, 3, 0.1, test_data1, 100, SGD, 2900, 0.8839999981224537, 0.886500009894371, 0, 1, 1.6198499909116493, 0.13691698722963355
50, 3, 0.1, test_data1, 100, SGD, 3000, 0.8846249990165234, 0.886000007390976, 0, 1, 1.5739387700638499, 0.12047096679799743
50, 3, 0.1, test_data1, 100, SGD, 3100, 0.8837499976158142, 0.8870000064373016, 0, 1, 1.5403641355945594, 0.04480349854975483
50, 3, 0.1, test_data1, 100, SGD, 3300, 0.8839999988675118, 0.886000007390976, 0, 1, 1.6095293436186175, 0.19177859922356513
50, 3, 0.1, test_data1, 100, SGD, 3500, 0.8842499986290931, 0.8870000064373016, 0, 1, 1.5565812617765606, 0.14584116766022584
50, 3, 0.1, test_data1, 100, SGD, 3700, 0.8842499986290931, 0.8855000048875808, 0, 1, 1.4886018937167165, 0.09153041055964237
50, 3, 0.1, test_data1, 100, SGD, 3900, 0.8846249990165234, 0.8870000064373016, 0, 1, 1.4345994580929147, 0.1085179447046176
50, 3, 0.1, test_data1, 100, SGD, 4000, 0.8852499969303608, 0.8870000064373016, 0, 1, 1.5456667271542928, 0.11777800364904342
50, 3, 0.1, test_data1, 100, SGD, 4100, 0.8841249987483024, 0.8855000048875808, 0, 1, 1.509689267247159, 0.1197865754449746
50, 3, 0.1, test_data1, 100, SGD, 4300, 0.8848749980330467, 0.8870000064373016, 0, 1, 1.5686750756607044, 0.15045588733567816
50, 3, 0.1, test_data1, 100, SGD, 4500, 0.8843749985098839, 0.886000007390976, 0, 1, 1.4231217073809814, 0.07921732579295267
50, 3, 0.1, test_data1, 100, SGD, 4700, 0.8848749980330467, 0.8865000069141388, 0, 1, 1.4632600364411852, 0.1076054253880051
50, 3, 0.1, test_data1, 100, SGD, 4900, 0.8844999983906746, 0.886000007390976, 0, 1, 1.4643548456248145, 0.10443950368832473
50, 3, 0.1, test_data1, 100, SGD, 5000, 0.8849999986588954, 0.8865000069141388, 0, 1, 1.4729593319281236, 0.10617753658456126
50, 3, 0.1, test_data1, 100, SGD, 5100, 0.8849999979138374, 0.886000007390976, 0, 1, 1.4941100791083337, 0.17571102578334044
50, 3, 0.1, test_data1, 100, SGD, 5300, 0.8844999976456165, 0.886000007390976, 0, 1, 1.5056391470321766, 0.13107719685953478
50, 3, 0.1, test_data1, 100, SGD, 5500, 0.8852499976754189, 0.886000007390976, 0, 1, 1.4967188517733223, 0.0927984410718917
50, 3, 0.1, test_data1, 100, SGD, 5700, 0.8848749980330467, 0.886000007390976, 0, 1, 1.3825648122828664, 0.08313059216297725
50, 3, 0.1, test_data1, 100, SGD, 5900, 0.8854999981820584, 0.886000007390976, 0, 1, 1.3987298433686282, 0.10897130010913246
50, 3, 0.1, test_data1, 100, SGD, 6000, 0.8854999974370003, 0.8880000054836273, 0, 1, 1.4065859290938558, 0.12575672718584838
50, 3, 0.1, test_data1, 100, SGD, 6100, 0.8849999986588954, 0.886000007390976, 0, 1, 1.4120269043700069, 0.08419375717973672
50, 3, 0.1, test_data1, 100, SGD, 6300, 0.8854999981820584, 0.886000007390976, 0, 1, 1.3804494483760734, 0.06345315201514101
50, 3, 0.1, test_data1, 100, SGD, 6700, 0.885624997317791, 0.886000007390976, 0, 1, 1.4616091096622434, 0.16025688561318627
50, 3, 0.1, test_data1, 100, SGD, 7000, 0.8851249985396862, 0.8870000064373016, 0, 1, 1.4448153634874359, 0.1538352423095418
50, 3, 0.1, test_data1, 100, SGD, 7100, 0.8858749978244305, 0.886000007390976, 0, 1, 1.3855812032376758, 0.09752188131613992
50, 3, 0.1, test_data1, 100, SGD, 7400, 0.8852499984204769, 0.8870000064373016, 0, 1, 1.4351125068800967, 0.11978675936116878
50, 3, 0.1, test_data1, 100, SGD, 7500, 0.8858749978244305, 0.886000007390976, 0, 1, 1.3512692526549932, 0.12491408993464001
50, 3, 0.1, test_data1, 100, SGD, 7800, 0.8853749983012676, 0.8870000064373016, 0, 1, 1.3291537884734468, 0.08059307099861089
50, 3, 0.1, test_data1, 100, SGD, 7900, 0.8859999977052212, 0.886000007390976, 0, 1, 1.3618276074762632, 0.07408849374058817
50, 3, 0.1, test_data1, 100, SGD, 8000, 0.885624997317791, 0.8875000059604645, 0, 1, 1.3994228320834392, 0.17918633946215617
50, 3, 0.1, test_data1, 100, SGD, 8200, 0.8853749983012676, 0.8870000064373016, 0, 1, 1.359102620144754, 0.06478143378680663
50, 3, 0.1, test_data1, 100, SGD, 8300, 0.885624997317791, 0.8865000069141388, 0, 1, 1.4199911846334499, 0.19468022861264056
50, 3, 0.1, test_data1, 100, SGD, 8700, 0.8853749975562095, 0.8865000069141388, 0, 1, 1.4042871058113962, 0.0903524404964797
50, 3, 0.1, test_data1, 100, SGD, 9000, 0.8852499961853028, 0.8870000064373016, 0, 1, 1.3997875964664188, 0.06179718458356863
50, 3, 0.1, test_data1, 100, SGD, 9100, 0.8853749983012676, 0.8865000069141388, 0, 1, 1.3931486977009233, 0.11726855849421026
50, 3, 0.1, test_data1, 100, SGD, 9400, 0.8853749968111515, 0.8870000064373016, 0, 1, 1.3363304524714965, 0.10604359303306138
50, 3, 0.1, test_data1, 100, SGD, 9500, 0.8853749975562095, 0.8865000069141388, 0, 1, 1.404110294527419, 0.13849932341096718
50, 3, 0.1, test_data1, 100, SGD, 9800, 0.885624997317791, 0.8875000059604645, 0, 1, 1.436522732605389, 0.15143149707246784
50, 3, 0.1, test_data1, 100, SGD, 9900, 0.8854999974370003, 0.8865000069141388, 0, 1, 1.284916654539076, 0.04330928125840478
50, 3, 0.1, test_data1, 100, SGD, 10000, 0.8857499971985817, 0.8875000059604645, 0, 1, 1.3651027110481162, 0.06652289746883393
50, 3, 0.1, test_data1, 100, SGD, 10001, 0.8852499969303608, 0.8875000059604645, 0, 1, 1.3557045632915092, 0.07580971611614458
