0.1, cifar10, 100, SGD, 5000, 0.7149400012493133, 0.6692000025510788, 0, 1, 3.949264950590581, 0.5269921391328953
0.1, cifar10, 100, SGD, 10000, 0.8096199979782105, 0.6978000062704086, 0, 1, 3.890252456008551, 0.8537904422243715
0.1, cifar10, 100, SGD, 10790, 0.8334399975538254, 0.7116999971866608, 0, 1, 4.217759523772781, 0.5521916579554244
0.1, cifar10, 100, SGD, 11800, 0.849119999408722, 0.7129000020027161, 0, 1, 4.010958009621872, 0.7923740869726348
0.1, cifar10, 100, SGD, 12070, 0.8416599998474121, 0.7021000021696091, 0, 1, 4.306139471610672, 0.46216830075900356
0.1, cifar10, 100, SGD, 12140, 0.8367199989557266, 0.7030000007152557, 0, 1, 4.544604609956936, 0.7231189380239433
0.1, cifar10, 100, SGD, 12330, 0.8444000000953674, 0.7017000031471252, 0, 1, 4.080838244991838, 0.46273767312259695
0.1, cifar10, 100, SGD, 12510, 0.8287399981021881, 0.6986000037193298, 0, 1, 4.287230747489436, 0.5220332311302892
0.1, cifar10, 100, SGD, 12790, 0.8720199991464614, 0.720599998831749, 0, 1, 4.4727106684568945, 0.7238472799921221
0.1, cifar10, 100, SGD, 13060, 0.854479999423027, 0.707200002670288, 0, 1, 3.9885710889446315, 0.8282060784007673
0.1, cifar10, 100, SGD, 13070, 0.8573199994564057, 0.7069000005722046, 0, 1, 4.265941501319778, 0.6813483179549413
0.1, cifar10, 100, SGD, 13240, 0.8629199990034103, 0.7095000046491623, 0, 1, 4.002631161615002, 0.7424248656879812
0.1, cifar10, 100, SGD, 13300, 0.8678399996757508, 0.7193000012636185, 0, 1, 3.6813491968978567, 0.4503803174597364
0.1, cifar10, 100, SGD, 13570, 0.8560199987888336, 0.7087000036239623, 0, 1, 4.407502648444482, 0.7126398279084222
0.1, cifar10, 100, SGD, 13690, 0.8535599981546402, 0.7045000022649766, 0, 1, 4.163159311806116, 0.777382095926059
