100, 3, 0.1, mnist, 100, SGD, 2000, 0.9771833427747091, 0.9693000066280365, 0, 1, 4.030607124496539, 0.4622595145807812
100, 3, 0.1, mnist, 100, SGD, 2500, 0.9828500096003214, 0.9712000048160553, 0, 1, 3.5176785896916614, 0.31135730697515923
100, 3, 0.1, mnist, 100, SGD, 3000, 0.9821666768193245, 0.9715000039339066, 0, 1, 3.4072715247646217, 0.5640066329741147
100, 3, 0.1, mnist, 100, SGD, 3500, 0.9874000093340873, 0.9748000061511993, 0, 1, 3.226365493473542, 0.37431914483011186
100, 3, 0.1, mnist, 100, SGD, 4000, 0.988750008046627, 0.97680000603199, 0, 1, 3.010594578483923, 0.29610182330114787
100, 3, 0.1, mnist, 100, SGD, 4500, 0.990366674264272, 0.9760000097751618, 0, 1, 3.074071777206618, 0.38900590801155466
100, 3, 0.1, mnist, 100, SGD, 5000, 0.9925166735053063, 0.9755000054836274, 0, 1, 2.975940712943271, 0.3252000676013374
100, 3, 0.1, mnist, 100, SGD, 5500, 0.9931333394845326, 0.9745000064373016, 0, 1, 2.8032845746689086, 0.2231283340775812
100, 3, 0.1, mnist, 100, SGD, 6000, 0.9926833396156629, 0.9769000059366226, 0, 1, 2.7219101256876312, 0.41344667690057324
100, 3, 0.1, mnist, 100, SGD, 6500, 0.9944833381970724, 0.9766000074148178, 0, 1, 2.5899442930274637, 0.3199311788066021
100, 3, 0.1, mnist, 100, SGD, 7000, 0.9939333385229111, 0.9767000079154968, 0, 1, 2.853125197067808, 0.4650719421939603
100, 3, 0.1, mnist, 100, SGD, 7500, 0.9959166704614957, 0.9776000088453293, 0, 1, 2.6127373238264098, 0.2665333182295915
100, 3, 0.1, mnist, 100, SGD, 8000, 0.9976500022411346, 0.9770000070333481, 0, 1, 2.580560627019044, 0.5563498841100231
100, 3, 0.1, mnist, 100, SGD, 8500, 0.9969500029087066, 0.9754000073671341, 0, 1, 2.264585630905645, 0.2707933969406492
100, 3, 0.1, mnist, 100, SGD, 9000, 0.9968000029524168, 0.9783000069856643, 0, 1, 2.5287909731941216, 0.43044020240741143
100, 3, 0.1, mnist, 100, SGD, 9500, 0.9980333351095517, 0.9773000073432923, 0, 1, 2.122792624282484, 0.32929962331532325
100, 3, 0.1, mnist, 100, SGD, 10000, 0.9987166678905487, 0.9780000072717666, 0, 1, 1.9945091439788, 0.23574482018884377
100, 3, 0.1, mnist, 100, SGD, 10500, 0.9991833341121673, 0.9776000058650971, 0, 1, 2.0470031004311364, 0.31277910619483723
100, 3, 0.1, mnist, 100, SGD, 11000, 0.9996666669845581, 0.9779000073671341, 0, 1, 1.9948520160769214, 0.3725438463148539
