0.1, mnist, 100, SGD, 2000, 0.9841000093022982, 0.9824000084400177, 0, 1, 3.906152358206556, 0.40867474731043474
0.1, mnist, 100, SGD, 3000, 0.9859666764736176, 0.9844000083208084, 0, 1, 3.3748020607802047, 0.8283371467890291
0.1, mnist, 100, SGD, 4000, 0.9901000083486239, 0.9874000072479248, 0, 1, 3.10659290625053, 0.4274967648786899
0.1, mnist, 100, SGD, 5000, 0.9932833393414815, 0.988600006699562, 0, 1, 3.1724276777617786, 0.4606962497618348
0.1, mnist, 100, SGD, 6000, 0.9955500041445097, 0.9903000056743622, 0, 1, 3.0602365280237667, 0.3815750422808049
0.1, mnist, 100, SGD, 7000, 0.9957833370566368, 0.9901000076532364, 0, 1, 2.9120028785873857, 0.3585736675615992
0.1, mnist, 100, SGD, 8000, 0.9974166691303253, 0.9916000062227249, 0, 1, 2.593512002095562, 0.38239927762346315
0.1, mnist, 100, SGD, 9000, 0.9967833364009857, 0.9902000063657761, 0, 1, 3.0072782298664085, 0.24525659022676694
0.1, mnist, 100, SGD, 10000, 0.9929166729251544, 0.9862000066041946, 0, 1, 3.0520995404059774, 0.5363381389213022
0.1, mnist, 100, SGD, 11000, 0.9962333368261655, 0.9908000069856644, 0, 1, 3.156412584016379, 0.44070738560691003
0.1, mnist, 100, SGD, 12000, 0.9941000051299731, 0.9888000082969666, 0, 1, 2.81192677208295, 0.37411499998395537
