0.1, cifar10, 100, SGD, 0.25567999988794327, 0.25249999947845936, 0, 1, 1.8426139362181788
0.1, cifar10, 100, SGD, 0.4178199977874756, 0.4127999997138977, 0, 1, 2.866017386969104
0.1, cifar10, 100, SGD, 0.5357799981832504, 0.5201999935507774, 0, 1, 2.7701940936837786
0.1, cifar10, 100, SGD, 0.6609799997806549, 0.634099999666214, 0, 1, 3.0022064659011654
0.1, cifar10, 100, SGD, 0.6983600009679795, 0.6589000016450882, 0, 1, 2.4856468280786714
0.1, cifar10, 100, SGD, 0.7361600017547607, 0.6810000038146973, 0, 1, 3.4795809045826975
0.1, cifar10, 100, SGD, 0.7581800000667572, 0.6907000023126603, 0, 1, 2.5877438306495977
0.1, cifar10, 100, SGD, 0.7768599989414215, 0.6962999999523163, 0, 1, 3.228033288932995
0.1, cifar10, 100, SGD, 0.8007599976062775, 0.7041000020503998, 0, 1, 2.7626166391496114
0.1, cifar10, 100, SGD, 0.8156999990940094, 0.7052000004053116, 0, 1, 3.6337721644828536
0.1, cifar10, 100, SGD, 0.8170999975204468, 0.6980000001192093, 0, 1, 2.370100264538637
0.1, cifar10, 100, SGD, 0.833099998831749, 0.7078000020980835, 0, 1, 4.287133399559686
0.1, cifar10, 100, SGD, 0.8472199983596802, 0.705900001525879, 0, 1, 3.507292018694097
0.1, cifar10, 100, SGD, 0.8572199984788894, 0.7097000026702881, 0, 1, 3.049892442059984
0.1, cifar10, 100, SGD, 0.8651199991703034, 0.7119000029563903, 0, 1, 4.137837786654328
0.1, cifar10, 100, SGD, 0.8691999998092651, 0.7067000025510788, 0, 1, 2.877587761190322
0.1, cifar10, 100, SGD, 0.8911600012779236, 0.7179000002145767, 0, 1, 3.10068077164424
0.1, cifar10, 100, SGD, 0.8996000018119812, 0.7173000001907348, 0, 1, 2.9135260560455865
0.1, cifar10, 100, SGD, 0.8804999980926513, 0.7036000007390976, 0, 1, 2.1218719444840892
0.1, cifar10, 100, SGD, 0.9025000007152557, 0.710900001525879, 0, 1, 1.541749725672934
0.1, cifar10, 100, SGD, 0.9129200019836425, 0.7132000029087067, 0, 1, 3.453884403429361
0.1, cifar10, 100, SGD, 0.9115800012350083, 0.7018999999761582, 0, 1, 2.5107227780690358
0.1, cifar10, 100, SGD, 0.9202600016593933, 0.7131000024080276, 0, 1, 2.4040182771731655
0.1, cifar10, 100, SGD, 0.9075400009155273, 0.7001000040769577, 0, 1, 2.111840213733293
0.1, cifar10, 100, SGD, 0.8833800008296967, 0.6909000015258789, 0, 1, 2.4707354010037883
0.1, cifar10, 100, SGD, 0.932100003361702, 0.7081000000238419, 0, 1, 1.9157338570644902
0.1, cifar10, 100, SGD, 0.9359200042486191, 0.710700004696846, 0, 1, 2.493009237185988
0.1, cifar10, 100, SGD, 0.9356800019741058, 0.7070000028610229, 0, 1, 2.6388946516518073
0.1, cifar10, 100, SGD, 0.9230200011730194, 0.6963000029325486, 0, 1, 1.9651204310910018
0.1, cifar10, 100, SGD, 0.9492000015974045, 0.7168000036478043, 0, 1, 2.498542220275812
0.1, cifar10, 100, SGD, 0.9407400020360946, 0.7125000017881393, 0, 1, 2.8768902409229837
