Mutated: 2000, 0.01, 0, 1.7401172883135951
True: 2000, 0.01, 0, 1.5621547605276758
Mutated: 2000, 0.01, 1, 2.42698315486207
True: 2000, 0.01, 1, 2.5103389019683333
Mutated: 2000, 0.02, 0, 1.5148759797859765
True: 2000, 0.02, 0, 1.5341623784356837
Mutated: 2000, 0.02, 1, 2.477129954323929
True: 2000, 0.02, 1, 3.3316201687840596
Mutated: 2000, 0.03, 0, 1.5435743453792745
True: 2000, 0.03, 0, 1.5517588733866365
Mutated: 2000, 0.03, 1, 2.6005306482645825
True: 2000, 0.03, 1, 2.5786811593381502
Mutated: 2000, 0.04, 0, 1.4660578443310404
True: 2000, 0.04, 0, 1.600144813488422
Mutated: 2000, 0.04, 1, 2.6395645351339034
True: 2000, 0.04, 1, 2.5409405114906813
Mutated: 2000, 0.05, 0, 1.543282873609815
True: 2000, 0.05, 0, 1.5419755696119193
Mutated: 2000, 0.05, 1, 2.979097818093428
True: 2000, 0.05, 1, 3.217884556885597
Mutated: 2000, 0.1, 0, 1.5090317654149
True: 2000, 0.1, 0, 1.5977902892718372
Mutated: 2000, 0.1, 1, 3.7563589706611973
True: 2000, 0.1, 1, 3.1968884149061574
Mutated: 2000, 0.15, 0, 1.5659257177699164
True: 2000, 0.15, 0, 1.5460197092240469
Mutated: 2000, 0.15, 1, 3.210943663264953
True: 2000, 0.15, 1, 2.630338590784987
Mutated: 2000, 0.2, 0, 1.5430360778245487
True: 2000, 0.2, 0, 1.6105091620861685
Mutated: 2000, 0.2, 1, 2.981035083477086
True: 2000, 0.2, 1, 2.2326456418125726
Mutated: 2000, 0.3, 0, 1.5256129797781224
True: 2000, 0.3, 0, 1.5624650572344518
Mutated: 2000, 0.3, 1, 4.447988523482435
True: 2000, 0.3, 1, 2.320880584674085
Mutated: 2000, 0.4, 0, 1.5722043453385477
True: 2000, 0.4, 0, 1.5245914138917707
Mutated: 2000, 0.4, 1, 4.857891272362566
True: 2000, 0.4, 1, 3.1262442640928354
Mutated: 2000, 0.5, 0, 1.5667331330355434
True: 2000, 0.5, 0, 1.5493617865102605
Mutated: 2000, 0.5, 1, 2.8564364345342614
True: 2000, 0.5, 1, 2.799650085635294
