Mutated: 2000, 0.01, 0, 2.095371421077396
True: 2000, 0.01, 0, 2.1199399490677746
Mutated: 2000, 0.01, 1, 3.020831854375817
True: 2000, 0.01, 1, 3.1950771682355876
Mutated: 2000, 0.02, 0, 1.9868810120538245
True: 2000, 0.02, 0, 1.9961025354026598
Mutated: 2000, 0.02, 1, 2.4433917382403134
True: 2000, 0.02, 1, 2.839471505368216
Mutated: 2000, 0.03, 0, 2.076244096780736
True: 2000, 0.03, 0, 2.016842239969108
Mutated: 2000, 0.03, 1, 2.936155942334195
True: 2000, 0.03, 1, 2.8950932528624436
Mutated: 2000, 0.04, 0, 2.021942944544252
True: 2000, 0.04, 0, 2.019635474369043
Mutated: 2000, 0.04, 1, 2.556208082897285
True: 2000, 0.04, 1, 2.646045032048652
Mutated: 2000, 0.05, 0, 1.99144245488627
True: 2000, 0.05, 0, 2.089433604748313
Mutated: 2000, 0.05, 1, 2.7571922556712667
True: 2000, 0.05, 1, 2.402711048060531
Mutated: 2000, 0.1, 0, 2.1134349786455595
True: 2000, 0.1, 0, 2.019294231002165
Mutated: 2000, 0.1, 1, 2.8685984584513786
True: 2000, 0.1, 1, 3.0744062747337004
Mutated: 2000, 0.15, 0, 2.0528267921637315
True: 2000, 0.15, 0, 2.028434673210951
Mutated: 2000, 0.15, 1, 2.917540948968581
True: 2000, 0.15, 1, 2.7250947869740583
Mutated: 2000, 0.2, 0, 1.979870994535256
True: 2000, 0.2, 0, 2.057756861180989
Mutated: 2000, 0.2, 1, 2.714320288765556
True: 2000, 0.2, 1, 2.6174091475454953
Mutated: 2000, 0.3, 0, 2.023837435212101
True: 2000, 0.3, 0, 2.0333079625111226
Mutated: 2000, 0.3, 1, 2.8310282029358915
True: 2000, 0.3, 1, 2.776633121676538
Mutated: 2000, 0.4, 0, 2.1172490200438716
True: 2000, 0.4, 0, 2.0216610231662853
Mutated: 2000, 0.4, 1, 2.537046181708547
True: 2000, 0.4, 1, 2.660581808440343
Mutated: 2000, 0.5, 0, 2.063092457524358
True: 2000, 0.5, 0, 2.128603823291794
Mutated: 2000, 0.5, 1, 2.9280365456764383
True: 2000, 0.5, 1, 3.7581327985929427
